OrderID,Date,Service,Canal,MenuItemID,Quantite,PrixUnitaire,MontantLigne,CoutMatiereLigne
7046,2025-10-09,Midi,Sur place,2,1,11.0,11.0,3.3
7046,2025-10-09,Midi,Sur place,25,1,8.5,8.5,1.87
7046,2025-10-09,Midi,Sur place,24,1,4.5,4.5,0.9
7047,2025-10-09,Midi,Sur place,25,1,8.5,8.5,1.87
7047,2025-10-09,Midi,Sur place,15,1,19.5,19.5,6.24
7047,2025-10-09,Midi,Sur place,9,1,18.5,18.5,6.29
7047,2025-10-09,Midi,Sur place,34,1,6.5,6.5,1.3
7048,2025-10-09,Soir,Sur place,15,3,19.5,58.5,18.72
7048,2025-10-09,Soir,Sur place,9,2,18.5,37.0,12.58
7048,2025-10-09,Soir,Sur place,6,3,10.5,31.5,9.75
7048,2025-10-09,Soir,Sur place,34,2,6.5,13.0,2.6
7048,2025-10-09,Soir,Sur place,12,1,21.0,21.0,5.88
7049,2025-10-09,Soir,Sur place,35,1,6.0,6.0,1.08
7049,2025-10-09,Soir,Sur place,24,1,4.5,4.5,0.9
7050,2025-10-09,Midi,Sur place,29,2,8.5,17.0,4.58
7050,2025-10-09,Midi,Sur place,27,2,8.5,17.0,4.24
7051,2025-10-09,Midi,Sur place,12,1,21.0,21.0,5.88
7051,2025-10-09,Midi,Sur place,2,1,11.0,11.0,3.3
7051,2025-10-09,Midi,Sur place,38,1,4.5,4.5,0.67
7051,2025-10-09,Midi,Sur place,32,2,6.0,12.0,3.36
7051,2025-10-09,Midi,Sur place,13,1,17.5,17.5,4.55
7052,2025-10-09,Midi,Sur place,23,1,6.5,6.5,1.69
7052,2025-10-09,Midi,Sur place,9,1,18.5,18.5,6.29
7053,2025-10-09,Soir,Sur place,34,1,6.5,6.5,1.3
7053,2025-10-09,Soir,Sur place,12,2,21.0,42.0,11.76
7054,2025-10-09,Midi,Sur place,29,1,8.5,8.5,2.29
7054,2025-10-09,Midi,Sur place,9,1,18.5,18.5,6.29
7054,2025-10-09,Midi,Sur place,24,1,4.5,4.5,0.9
7055,2025-10-09,Soir,Livraison,2,1,11.0,11.0,3.3
7055,2025-10-09,Soir,Livraison,28,1,8.0,8.0,1.92
7055,2025-10-09,Soir,Livraison,9,2,18.5,37.0,12.58
7055,2025-10-09,Soir,Livraison,21,1,5.5,5.5,1.21
7056,2025-10-09,Soir,A emporter,26,1,9.0,9.0,2.34
7056,2025-10-09,Soir,A emporter,30,1,11.0,11.0,4.4
7056,2025-10-09,Soir,A emporter,23,1,6.5,6.5,1.69
7057,2025-10-09,Midi,Sur place,29,2,8.5,17.0,4.58
7057,2025-10-09,Midi,Sur place,22,1,6.0,6.0,1.68
7058,2025-10-09,Midi,Sur place,40,1,5.5,5.5,1.65
7058,2025-10-09,Midi,Sur place,37,2,4.0,8.0,0.96
7059,2025-10-09,Soir,A emporter,33,1,6.5,6.5,1.3
7060,2025-10-09,Midi,Sur place,33,1,6.5,6.5,1.3
7060,2025-10-09,Midi,Sur place,39,2,3.0,6.0,0.6
7060,2025-10-09,Midi,Sur place,10,1,29.0,29.0,12.18
7061,2025-10-09,Soir,Sur place,26,1,9.0,9.0,2.34
7061,2025-10-09,Soir,Sur place,5,1,15.0,15.0,5.7
7061,2025-10-09,Soir,Sur place,3,1,13.5,13.5,4.46
7061,2025-10-09,Soir,Sur place,37,1,4.0,4.0,0.48
7061,2025-10-09,Soir,Sur place,6,1,10.5,10.5,3.25
7062,2025-10-09,Soir,Sur place,2,2,11.0,22.0,6.6
7063,2025-10-09,Soir,Sur place,36,1,11.0,11.0,2.42
7063,2025-10-09,Soir,Sur place,34,1,6.5,6.5,1.3
7064,2025-10-09,Midi,Sur place,23,1,6.5,6.5,1.69
7064,2025-10-09,Midi,Sur place,29,1,8.5,8.5,2.29
7064,2025-10-09,Midi,Sur place,13,1,17.5,17.5,4.55
7065,2025-10-09,Soir,Livraison,39,1,3.0,3.0,0.3
7065,2025-10-09,Soir,Livraison,29,1,8.5,8.5,2.29
7065,2025-10-09,Soir,Livraison,26,1,9.0,9.0,2.34
7065,2025-10-09,Soir,Livraison,35,1,6.0,6.0,1.08
7066,2025-10-09,Soir,Sur place,4,1,9.5,9.5,2.66
7066,2025-10-09,Soir,Sur place,2,1,11.0,11.0,3.3
7066,2025-10-09,Soir,Sur place,2,1,11.0,11.0,3.3
7066,2025-10-09,Soir,Sur place,5,1,15.0,15.0,5.7
7067,2025-10-09,Soir,Sur place,2,1,11.0,11.0,3.3
7067,2025-10-09,Soir,Sur place,12,1,21.0,21.0,5.88
7067,2025-10-09,Soir,Sur place,26,1,9.0,9.0,2.34
7068,2025-10-09,Midi,Sur place,2,1,11.0,11.0,3.3
7068,2025-10-09,Midi,Sur place,36,1,11.0,11.0,2.42
7068,2025-10-09,Midi,Sur place,22,1,6.0,6.0,1.68
7068,2025-10-09,Midi,Sur place,10,1,29.0,29.0,12.18
7068,2025-10-09,Midi,Sur place,9,1,18.5,18.5,6.29
7069,2025-10-09,Soir,A emporter,38,2,4.5,9.0,1.34
7069,2025-10-09,Soir,A emporter,35,1,6.0,6.0,1.08
7069,2025-10-09,Soir,A emporter,3,2,13.5,27.0,8.92
7070,2025-10-09,Soir,Sur place,25,1,8.5,8.5,1.87
7070,2025-10-09,Soir,Sur place,18,1,22.5,22.5,7.87
7071,2025-10-09,Soir,A emporter,21,1,5.5,5.5,1.21
7071,2025-10-09,Soir,A emporter,18,1,22.5,22.5,7.87
7071,2025-10-09,Soir,A emporter,27,1,8.5,8.5,2.12
7071,2025-10-09,Soir,A emporter,38,1,4.5,4.5,0.67
7071,2025-10-09,Soir,A emporter,11,1,26.0,26.0,10.4
7072,2025-10-09,Soir,Sur place,39,1,3.0,3.0,0.3
7072,2025-10-09,Soir,Sur place,11,1,26.0,26.0,10.4
7072,2025-10-09,Soir,Sur place,13,1,17.5,17.5,4.55
7073,2025-10-10,Midi,Livraison,15,1,19.5,19.5,6.24
7073,2025-10-10,Midi,Livraison,11,2,26.0,52.0,20.8
7074,2025-10-10,Soir,Livraison,37,1,4.0,4.0,0.48
7074,2025-10-10,Soir,Livraison,38,1,4.5,4.5,0.67
7075,2025-10-10,Soir,A emporter,37,1,4.0,4.0,0.48
7075,2025-10-10,Soir,A emporter,25,1,8.5,8.5,1.87
7075,2025-10-10,Soir,A emporter,40,1,5.5,5.5,1.65
7076,2025-10-10,Soir,Sur place,15,1,19.5,19.5,6.24
7076,2025-10-10,Soir,Sur place,32,1,6.0,6.0,1.68
7076,2025-10-10,Soir,Sur place,33,1,6.5,6.5,1.3
7077,2025-10-10,Soir,Sur place,15,2,19.5,39.0,12.48
7077,2025-10-10,Soir,Sur place,2,1,11.0,11.0,3.3
7077,2025-10-10,Soir,Sur place,21,1,5.5,5.5,1.21
7077,2025-10-10,Soir,Sur place,22,1,6.0,6.0,1.68
7077,2025-10-10,Soir,Sur place,9,1,18.5,18.5,6.29
7077,2025-10-10,Soir,Sur place,5,1,15.0,15.0,5.7
7078,2025-10-10,Midi,Sur place,19,1,16.0,16.0,4.32
7078,2025-10-10,Midi,Sur place,21,1,5.5,5.5,1.21
7078,2025-10-10,Midi,Sur place,25,1,8.5,8.5,1.87
7079,2025-10-10,Soir,Sur place,36,1,11.0,11.0,2.42
7079,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7079,2025-10-10,Soir,Sur place,10,1,29.0,29.0,12.18
7079,2025-10-10,Soir,Sur place,19,2,16.0,32.0,8.64
7079,2025-10-10,Soir,Sur place,32,1,6.0,6.0,1.68
7080,2025-10-10,Midi,Livraison,39,1,3.0,3.0,0.3
7080,2025-10-10,Midi,Livraison,40,1,5.5,5.5,1.65
7080,2025-10-10,Midi,Livraison,23,2,6.5,13.0,3.38
7080,2025-10-10,Midi,Livraison,34,1,6.5,6.5,1.3
7081,2025-10-10,Midi,Sur place,19,2,16.0,32.0,8.64
7081,2025-10-10,Midi,Sur place,39,1,3.0,3.0,0.3
7081,2025-10-10,Midi,Sur place,29,1,8.5,8.5,2.29
7081,2025-10-10,Midi,Sur place,9,1,18.5,18.5,6.29
7082,2025-10-10,Midi,Sur place,17,1,20.0,20.0,7.2
7082,2025-10-10,Midi,Sur place,35,1,6.0,6.0,1.08
7082,2025-10-10,Midi,Sur place,39,1,3.0,3.0,0.3
7083,2025-10-10,Midi,Sur place,31,1,9.5,9.5,2.19
7083,2025-10-10,Midi,Sur place,1,1,7.5,7.5,1.8
7084,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7084,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7084,2025-10-10,Soir,Sur place,35,1,6.0,6.0,1.08
7084,2025-10-10,Soir,Sur place,3,1,13.5,13.5,4.46
7084,2025-10-10,Soir,Sur place,28,2,8.0,16.0,3.84
7085,2025-10-10,Midi,A emporter,38,1,4.5,4.5,0.67
7085,2025-10-10,Midi,A emporter,12,1,21.0,21.0,5.88
7086,2025-10-10,Soir,Sur place,36,1,11.0,11.0,2.42
7086,2025-10-10,Soir,Sur place,5,2,15.0,30.0,11.4
7086,2025-10-10,Soir,Sur place,35,1,6.0,6.0,1.08
7087,2025-10-10,Soir,Sur place,23,1,6.5,6.5,1.69
7087,2025-10-10,Soir,Sur place,37,1,4.0,4.0,0.48
7087,2025-10-10,Soir,Sur place,25,2,8.5,17.0,3.74
7088,2025-10-10,Soir,Sur place,20,1,18.0,18.0,5.4
7088,2025-10-10,Soir,Sur place,8,1,21.0,21.0,9.45
7088,2025-10-10,Soir,Sur place,17,2,20.0,40.0,14.4
7088,2025-10-10,Soir,Sur place,33,1,6.5,6.5,1.3
7088,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7088,2025-10-10,Soir,Sur place,30,1,11.0,11.0,4.4
7089,2025-10-10,Midi,Livraison,13,1,17.5,17.5,4.55
7090,2025-10-10,Soir,A emporter,19,1,16.0,16.0,4.32
7090,2025-10-10,Soir,A emporter,35,3,6.0,18.0,3.24
7090,2025-10-10,Soir,A emporter,28,1,8.0,8.0,1.92
7091,2025-10-10,Midi,Sur place,11,1,26.0,26.0,10.4
7091,2025-10-10,Midi,Sur place,3,1,13.5,13.5,4.46
7091,2025-10-10,Midi,Sur place,21,1,5.5,5.5,1.21
7092,2025-10-10,Soir,Sur place,21,1,5.5,5.5,1.21
7092,2025-10-10,Soir,Sur place,29,1,8.5,8.5,2.29
7092,2025-10-10,Soir,Sur place,13,1,17.5,17.5,4.55
7093,2025-10-10,Midi,Sur place,18,1,22.5,22.5,7.87
7093,2025-10-10,Midi,Sur place,35,1,6.0,6.0,1.08
7093,2025-10-10,Midi,Sur place,26,1,9.0,9.0,2.34
7093,2025-10-10,Midi,Sur place,25,1,8.5,8.5,1.87
7094,2025-10-10,Soir,Sur place,4,1,9.5,9.5,2.66
7094,2025-10-10,Soir,Sur place,1,2,7.5,15.0,3.6
7094,2025-10-10,Soir,Sur place,28,1,8.0,8.0,1.92
7094,2025-10-10,Soir,Sur place,21,2,5.5,11.0,2.42
7094,2025-10-10,Soir,Sur place,36,1,11.0,11.0,2.42
7095,2025-10-10,Midi,Sur place,3,1,13.5,13.5,4.46
7095,2025-10-10,Midi,Sur place,39,1,3.0,3.0,0.3
7095,2025-10-10,Midi,Sur place,40,3,5.5,16.5,4.95
7096,2025-10-10,Soir,Sur place,40,1,5.5,5.5,1.65
7097,2025-10-10,Midi,Sur place,1,1,7.5,7.5,1.8
7098,2025-10-10,Midi,Sur place,31,1,9.5,9.5,2.19
7098,2025-10-10,Midi,Sur place,9,2,18.5,37.0,12.58
7098,2025-10-10,Midi,Sur place,35,1,6.0,6.0,1.08
7098,2025-10-10,Midi,Sur place,39,2,3.0,6.0,0.6
7099,2025-10-10,Soir,Sur place,39,1,3.0,3.0,0.3
7099,2025-10-10,Soir,Sur place,35,1,6.0,6.0,1.08
7099,2025-10-10,Soir,Sur place,5,2,15.0,30.0,11.4
7099,2025-10-10,Soir,Sur place,39,2,3.0,6.0,0.6
7100,2025-10-10,Midi,Sur place,2,1,11.0,11.0,3.3
7100,2025-10-10,Midi,Sur place,17,1,20.0,20.0,7.2
7100,2025-10-10,Midi,Sur place,26,1,9.0,9.0,2.34
7101,2025-10-10,Soir,Sur place,32,1,6.0,6.0,1.68
7101,2025-10-10,Soir,Sur place,37,1,4.0,4.0,0.48
7101,2025-10-10,Soir,Sur place,17,1,20.0,20.0,7.2
7102,2025-10-10,Midi,Sur place,5,1,15.0,15.0,5.7
7102,2025-10-10,Midi,Sur place,38,1,4.5,4.5,0.67
7102,2025-10-10,Midi,Sur place,26,1,9.0,9.0,2.34
7103,2025-10-10,Midi,Sur place,26,1,9.0,9.0,2.34
7103,2025-10-10,Midi,Sur place,18,1,22.5,22.5,7.87
7103,2025-10-10,Midi,Sur place,24,2,4.5,9.0,1.8
7104,2025-10-10,Soir,Sur place,33,1,6.5,6.5,1.3
7104,2025-10-10,Soir,Sur place,28,2,8.0,16.0,3.84
7104,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7104,2025-10-10,Soir,Sur place,25,1,8.5,8.5,1.87
7105,2025-10-10,Soir,Sur place,8,2,21.0,42.0,18.9
7105,2025-10-10,Soir,Sur place,19,3,16.0,48.0,12.96
7106,2025-10-10,Soir,Sur place,40,2,5.5,11.0,3.3
7106,2025-10-10,Soir,Sur place,19,2,16.0,32.0,8.64
7106,2025-10-10,Soir,Sur place,13,1,17.5,17.5,4.55
7107,2025-10-10,Midi,Livraison,24,1,4.5,4.5,0.9
7107,2025-10-10,Midi,Livraison,35,1,6.0,6.0,1.08
7107,2025-10-10,Midi,Livraison,9,1,18.5,18.5,6.29
7107,2025-10-10,Midi,Livraison,33,1,6.5,6.5,1.3
7108,2025-10-10,Soir,Sur place,15,1,19.5,19.5,6.24
7108,2025-10-10,Soir,Sur place,36,1,11.0,11.0,2.42
7108,2025-10-10,Soir,Sur place,15,1,19.5,19.5,6.24
7109,2025-10-10,Soir,Sur place,10,2,29.0,58.0,24.36
7109,2025-10-10,Soir,Sur place,39,2,3.0,6.0,0.6
7109,2025-10-10,Soir,Sur place,13,1,17.5,17.5,4.55
7110,2025-10-10,Midi,A emporter,32,3,6.0,18.0,5.04
7110,2025-10-10,Midi,A emporter,2,2,11.0,22.0,6.6
7110,2025-10-10,Midi,A emporter,9,1,18.5,18.5,6.29
7111,2025-10-10,Soir,A emporter,37,2,4.0,8.0,0.96
7111,2025-10-10,Soir,A emporter,39,1,3.0,3.0,0.3
7111,2025-10-10,Soir,A emporter,6,2,10.5,21.0,6.5
7112,2025-10-10,Soir,Sur place,4,1,9.5,9.5,2.66
7112,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7112,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7113,2025-10-10,Midi,Sur place,20,1,18.0,18.0,5.4
7113,2025-10-10,Midi,Sur place,17,3,20.0,60.0,21.6
7113,2025-10-10,Midi,Sur place,13,1,17.5,17.5,4.55
7113,2025-10-10,Midi,Sur place,39,1,3.0,3.0,0.3
7113,2025-10-10,Midi,Sur place,3,1,13.5,13.5,4.46
7114,2025-10-10,Midi,Livraison,22,1,6.0,6.0,1.68
7114,2025-10-10,Midi,Livraison,10,2,29.0,58.0,24.36
7115,2025-10-10,Soir,A emporter,28,1,8.0,8.0,1.92
7115,2025-10-10,Soir,A emporter,37,1,4.0,4.0,0.48
7115,2025-10-10,Soir,A emporter,40,1,5.5,5.5,1.65
7116,2025-10-10,Soir,Livraison,33,1,6.5,6.5,1.3
7117,2025-10-10,Midi,Sur place,13,2,17.5,35.0,9.1
7117,2025-10-10,Midi,Sur place,9,1,18.5,18.5,6.29
7117,2025-10-10,Midi,Sur place,34,1,6.5,6.5,1.3
7118,2025-10-10,Soir,Livraison,39,2,3.0,6.0,0.6
7118,2025-10-10,Soir,Livraison,39,1,3.0,3.0,0.3
7118,2025-10-10,Soir,Livraison,35,1,6.0,6.0,1.08
7118,2025-10-10,Soir,Livraison,27,1,8.5,8.5,2.12
7119,2025-10-10,Midi,Sur place,5,1,15.0,15.0,5.7
7119,2025-10-10,Midi,Sur place,9,1,18.5,18.5,6.29
7119,2025-10-10,Midi,Sur place,37,1,4.0,4.0,0.48
7120,2025-10-10,Soir,A emporter,31,3,9.5,28.5,6.57
7120,2025-10-10,Soir,A emporter,37,1,4.0,4.0,0.48
7120,2025-10-10,Soir,A emporter,2,1,11.0,11.0,3.3
7120,2025-10-10,Soir,A emporter,35,1,6.0,6.0,1.08
7121,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7121,2025-10-10,Soir,Sur place,9,1,18.5,18.5,6.29
7121,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7121,2025-10-10,Soir,Sur place,11,1,26.0,26.0,10.4
7121,2025-10-10,Soir,Sur place,6,2,10.5,21.0,6.5
7122,2025-10-10,Soir,Sur place,34,2,6.5,13.0,2.6
7123,2025-10-10,Midi,A emporter,26,1,9.0,9.0,2.34
7123,2025-10-10,Midi,A emporter,21,1,5.5,5.5,1.21
7123,2025-10-10,Midi,A emporter,17,1,20.0,20.0,7.2
7123,2025-10-10,Midi,A emporter,39,1,3.0,3.0,0.3
7124,2025-10-10,Midi,A emporter,35,2,6.0,12.0,2.16
7124,2025-10-10,Midi,A emporter,32,1,6.0,6.0,1.68
7125,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7125,2025-10-10,Soir,Sur place,14,1,27.5,27.5,11.27
7126,2025-10-10,Midi,A emporter,26,1,9.0,9.0,2.34
7126,2025-10-10,Midi,A emporter,16,3,18.0,54.0,13.5
7127,2025-10-10,Midi,Sur place,18,1,22.5,22.5,7.87
7127,2025-10-10,Midi,Sur place,35,1,6.0,6.0,1.08
7127,2025-10-10,Midi,Sur place,1,1,7.5,7.5,1.8
7127,2025-10-10,Midi,Sur place,10,1,29.0,29.0,12.18
7128,2025-10-10,Midi,Sur place,37,2,4.0,8.0,0.96
7128,2025-10-10,Midi,Sur place,4,1,9.5,9.5,2.66
7129,2025-10-10,Soir,Sur place,39,1,3.0,3.0,0.3
7129,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7129,2025-10-10,Soir,Sur place,4,1,9.5,9.5,2.66
7129,2025-10-10,Soir,Sur place,37,1,4.0,4.0,0.48
7129,2025-10-10,Soir,Sur place,11,1,26.0,26.0,10.4
7130,2025-10-10,Midi,Sur place,23,1,6.5,6.5,1.69
7130,2025-10-10,Midi,Sur place,15,1,19.5,19.5,6.24
7130,2025-10-10,Midi,Sur place,9,1,18.5,18.5,6.29
7130,2025-10-10,Midi,Sur place,20,1,18.0,18.0,5.4
7131,2025-10-10,Soir,A emporter,23,1,6.5,6.5,1.69
7131,2025-10-10,Soir,A emporter,37,1,4.0,4.0,0.48
7131,2025-10-10,Soir,A emporter,38,1,4.5,4.5,0.67
7132,2025-10-10,Soir,Sur place,21,2,5.5,11.0,2.42
7133,2025-10-10,Midi,Livraison,38,1,4.5,4.5,0.67
7133,2025-10-10,Midi,Livraison,2,1,11.0,11.0,3.3
7134,2025-10-10,Soir,Sur place,27,1,8.5,8.5,2.12
7134,2025-10-10,Soir,Sur place,9,1,18.5,18.5,6.29
7134,2025-10-10,Soir,Sur place,37,1,4.0,4.0,0.48
7134,2025-10-10,Soir,Sur place,34,1,6.5,6.5,1.3
7134,2025-10-10,Soir,Sur place,33,1,6.5,6.5,1.3
7135,2025-10-10,Midi,A emporter,20,1,18.0,18.0,5.4
7136,2025-10-10,Soir,Sur place,36,1,11.0,11.0,2.42
7136,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7137,2025-10-10,Soir,A emporter,34,2,6.5,13.0,2.6
7137,2025-10-10,Soir,A emporter,32,1,6.0,6.0,1.68
7137,2025-10-10,Soir,A emporter,39,1,3.0,3.0,0.3
7137,2025-10-10,Soir,A emporter,19,1,16.0,16.0,4.32
7137,2025-10-10,Soir,A emporter,29,1,8.5,8.5,2.29
7138,2025-10-10,Midi,Sur place,2,2,11.0,22.0,6.6
7138,2025-10-10,Midi,Sur place,33,1,6.5,6.5,1.3
7138,2025-10-10,Midi,Sur place,7,1,16.5,16.5,6.6
7139,2025-10-10,Soir,Sur place,35,1,6.0,6.0,1.08
7139,2025-10-10,Soir,Sur place,33,1,6.5,6.5,1.3
7139,2025-10-10,Soir,Sur place,10,1,29.0,29.0,12.18
7140,2025-10-10,Midi,Sur place,36,1,11.0,11.0,2.42
7140,2025-10-10,Midi,Sur place,18,2,22.5,45.0,15.74
7140,2025-10-10,Midi,Sur place,13,2,17.5,35.0,9.1
7140,2025-10-10,Midi,Sur place,34,1,6.5,6.5,1.3
7141,2025-10-10,Soir,A emporter,23,1,6.5,6.5,1.69
7141,2025-10-10,Soir,A emporter,10,3,29.0,87.0,36.54
7142,2025-10-10,Midi,Sur place,28,2,8.0,16.0,3.84
7142,2025-10-10,Midi,Sur place,26,1,9.0,9.0,2.34
7142,2025-10-10,Midi,Sur place,15,1,19.5,19.5,6.24
7143,2025-10-10,Soir,Sur place,21,2,5.5,11.0,2.42
7143,2025-10-10,Soir,Sur place,35,1,6.0,6.0,1.08
7143,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7144,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7144,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7144,2025-10-10,Soir,Sur place,13,1,17.5,17.5,4.55
7145,2025-10-10,Soir,Sur place,38,1,4.5,4.5,0.67
7145,2025-10-10,Soir,Sur place,9,1,18.5,18.5,6.29
7145,2025-10-10,Soir,Sur place,34,1,6.5,6.5,1.3
7145,2025-10-10,Soir,Sur place,31,2,9.5,19.0,4.38
7146,2025-10-10,Midi,A emporter,11,3,26.0,78.0,31.2
7146,2025-10-10,Midi,A emporter,15,2,19.5,39.0,12.48
7147,2025-10-10,Midi,Livraison,3,1,13.5,13.5,4.46
7147,2025-10-10,Midi,Livraison,29,1,8.5,8.5,2.29
7148,2025-10-10,Soir,Sur place,9,1,18.5,18.5,6.29
7149,2025-10-10,Soir,Sur place,10,1,29.0,29.0,12.18
7149,2025-10-10,Soir,Sur place,15,1,19.5,19.5,6.24
7149,2025-10-10,Soir,Sur place,13,1,17.5,17.5,4.55
7150,2025-10-10,Soir,A emporter,29,1,8.5,8.5,2.29
7150,2025-10-10,Soir,A emporter,33,1,6.5,6.5,1.3
7150,2025-10-10,Soir,A emporter,4,1,9.5,9.5,2.66
7150,2025-10-10,Soir,A emporter,4,2,9.5,19.0,5.32
7151,2025-10-10,Soir,A emporter,25,1,8.5,8.5,1.87
7151,2025-10-10,Soir,A emporter,33,1,6.5,6.5,1.3
7151,2025-10-10,Soir,A emporter,5,2,15.0,30.0,11.4
7152,2025-10-10,Soir,Sur place,9,2,18.5,37.0,12.58
7152,2025-10-10,Soir,Sur place,37,1,4.0,4.0,0.48
7152,2025-10-10,Soir,Sur place,37,2,4.0,8.0,0.96
7152,2025-10-10,Soir,Sur place,37,1,4.0,4.0,0.48
7153,2025-10-10,Soir,Sur place,26,1,9.0,9.0,2.34
7154,2025-10-10,Midi,Sur place,33,2,6.5,13.0,2.6
7154,2025-10-10,Midi,Sur place,35,1,6.0,6.0,1.08
7154,2025-10-10,Midi,Sur place,31,1,9.5,9.5,2.19
7155,2025-10-10,Soir,Sur place,29,1,8.5,8.5,2.29
7155,2025-10-10,Soir,Sur place,4,1,9.5,9.5,2.66
7155,2025-10-10,Soir,Sur place,39,1,3.0,3.0,0.3
7155,2025-10-10,Soir,Sur place,19,1,16.0,16.0,4.32
7156,2025-10-10,Soir,Livraison,11,1,26.0,26.0,10.4
7156,2025-10-10,Soir,Livraison,38,1,4.5,4.5,0.67
7156,2025-10-10,Soir,Livraison,12,1,21.0,21.0,5.88
7156,2025-10-10,Soir,Livraison,6,1,10.5,10.5,3.25
7156,2025-10-10,Soir,Livraison,31,2,9.5,19.0,4.38
7157,2025-10-10,Midi,Sur place,1,1,7.5,7.5,1.8
7157,2025-10-10,Midi,Sur place,3,1,13.5,13.5,4.46
7157,2025-10-10,Midi,Sur place,23,1,6.5,6.5,1.69
7157,2025-10-10,Midi,Sur place,21,1,5.5,5.5,1.21
7158,2025-10-10,Soir,Livraison,37,1,4.0,4.0,0.48
7158,2025-10-10,Soir,Livraison,3,2,13.5,27.0,8.92
7158,2025-10-10,Soir,Livraison,36,3,11.0,33.0,7.26
7158,2025-10-10,Soir,Livraison,14,1,27.5,27.5,11.27
7158,2025-10-10,Soir,Livraison,40,1,5.5,5.5,1.65
7158,2025-10-10,Soir,Livraison,3,1,13.5,13.5,4.46
7159,2025-10-10,Soir,Sur place,23,1,6.5,6.5,1.69
7159,2025-10-10,Soir,Sur place,40,1,5.5,5.5,1.65
7160,2025-10-10,Soir,A emporter,36,2,11.0,22.0,4.84
7161,2025-10-10,Soir,A emporter,27,1,8.5,8.5,2.12
7161,2025-10-10,Soir,A emporter,9,1,18.5,18.5,6.29
7161,2025-10-10,Soir,A emporter,13,1,17.5,17.5,4.55
7161,2025-10-10,Soir,A emporter,33,1,6.5,6.5,1.3
7162,2025-10-10,Soir,Sur place,39,2,3.0,6.0,0.6
7162,2025-10-10,Soir,Sur place,11,1,26.0,26.0,10.4
7163,2025-10-10,Soir,Sur place,35,3,6.0,18.0,3.24
7163,2025-10-10,Soir,Sur place,10,1,29.0,29.0,12.18
7164,2025-10-10,Midi,Sur place,13,1,17.5,17.5,4.55
7164,2025-10-10,Midi,Sur place,33,2,6.5,13.0,2.6
7164,2025-10-10,Midi,Sur place,34,1,6.5,6.5,1.3
7165,2025-10-10,Soir,A emporter,10,1,29.0,29.0,12.18
7165,2025-10-10,Soir,A emporter,29,1,8.5,8.5,2.29
7165,2025-10-10,Soir,A emporter,21,1,5.5,5.5,1.21
7166,2025-10-10,Soir,Sur place,5,1,15.0,15.0,5.7
7166,2025-10-10,Soir,Sur place,6,2,10.5,21.0,6.5
7166,2025-10-10,Soir,Sur place,33,1,6.5,6.5,1.3
7166,2025-10-10,Soir,Sur place,20,1,18.0,18.0,5.4
7166,2025-10-10,Soir,Sur place,20,2,18.0,36.0,10.8
7167,2025-10-11,Soir,Sur place,22,1,6.0,6.0,1.68
7167,2025-10-11,Soir,Sur place,39,1,3.0,3.0,0.3
7167,2025-10-11,Soir,Sur place,35,1,6.0,6.0,1.08
7167,2025-10-11,Soir,Sur place,9,1,18.5,18.5,6.29
7167,2025-10-11,Soir,Sur place,17,2,20.0,40.0,14.4
7168,2025-10-11,Midi,Sur place,27,1,8.5,8.5,2.12
7168,2025-10-11,Midi,Sur place,13,1,17.5,17.5,4.55
7169,2025-10-11,Soir,Livraison,35,1,6.0,6.0,1.08
7169,2025-10-11,Soir,Livraison,21,2,5.5,11.0,2.42
7169,2025-10-11,Soir,Livraison,2,1,11.0,11.0,3.3
7170,2025-10-11,Midi,A emporter,31,1,9.5,9.5,2.19
7170,2025-10-11,Midi,A emporter,23,2,6.5,13.0,3.38
7170,2025-10-11,Midi,A emporter,36,1,11.0,11.0,2.42
7171,2025-10-11,Soir,Livraison,5,2,15.0,30.0,11.4
7171,2025-10-11,Soir,Livraison,2,1,11.0,11.0,3.3
7171,2025-10-11,Soir,Livraison,28,1,8.0,8.0,1.92
7172,2025-10-11,Soir,Sur place,9,2,18.5,37.0,12.58
7172,2025-10-11,Soir,Sur place,19,2,16.0,32.0,8.64
7172,2025-10-11,Soir,Sur place,35,1,6.0,6.0,1.08
7172,2025-10-11,Soir,Sur place,15,1,19.5,19.5,6.24
7173,2025-10-11,Soir,Sur place,26,1,9.0,9.0,2.34
7173,2025-10-11,Soir,Sur place,23,1,6.5,6.5,1.69
7173,2025-10-11,Soir,Sur place,32,1,6.0,6.0,1.68
